s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
2.969208765087333859e+02,-2.914131151611702464e+01,-6.672510142051599757e+01,1.499814346116294939e+00,-1.120144970406042502e-02,1.161543099793558653e+01,2.594420375645637655e+00
2.971208232269211180e+02,-2.934073986255123145e+01,-6.671069427742658320e+01,1.497529388097460945e+00,-1.165399069389114022e-02,1.166000552946790236e+01,2.573615061218781364e+00
2.973207699451087933e+02,-2.954013033240883246e+01,-6.669582288220765065e+01,1.495156070832259765e+00,-1.208445761527456204e-02,1.170405488358459856e+01,2.552976589880444624e+00
2.975207166632965254e+02,-2.973948632947828230e+01,-6.668046966491114347e+01,1.492699032484355204e+00,-1.246784342763835457e-02,1.174758780769369793e+01,2.532503623673573845e+00
2.977206633814842007e+02,-2.993880653131065372e+01,-6.666461937884712086e+01,1.490173189262347986e+00,-1.279689432612276384e-02,1.179061282869460392e+01,2.512194835370733070e+00
2.979206100996719329e+02,-3.013807931475154334e+01,-6.664826209273589086e+01,1.487619216255910537e+00,-1.273846771302403376e-02,1.183313826090689069e+01,2.492048908387624273e+00
2.981205568178596081e+02,-3.033731301532863256e+01,-6.663139711707071910e+01,1.485081563293097595e+00,-1.262033591330748855e-02,1.187517221362828934e+01,2.472064536697974546e+00
2.983205035360472834e+02,-3.053650830517036141e+01,-6.661402911983860520e+01,1.482575010360620116e+00,-1.245128453553861515e-02,1.191672259834268388e+01,2.452240424749004166e+00
2.985204502542350156e+02,-3.073565036592922439e+01,-6.659616609075114013e+01,1.480102201806469786e+00,-1.228398428413322863e-02,1.195779713559828927e+01,2.432575287377213069e+00
2.987203969724226909e+02,-3.093475237269269229e+01,-6.657781359345723615e+01,1.477662763464620443e+00,-1.211739185754339733e-02,1.199840336157415344e+01,2.413067849725209157e+00
